device_id,type,type_specific,size_inch,size_cm2,screen_body_ratio,resolution_pixel,resolution_p_width,resolution_p_lenght,resolution_ppi,resolution_ratio
11830,IPS,IPS LCD,5.7,83.8,67.0,480 x 960,480.0,960.0,188.0,18:9
11829,IPS,IPS LCD,5.0,68.9,65.6,480 x 854,480.0,854.0,196.0,16:9
11828,IPS,IPS LCD,6.0,92.9,72.2,720 x 1440,720.0,1440.0,268.0,18:9
11757,AMOLED,AMOLED,6.6,106.9,90.9,1080 x 2340,1080.0,2340.0,390.0,5:9
11716,IPS,IPS LCD,5.0,68.9,64.2,480 x 854,480.0,854.0,196.0,16:9
11715,IPS,IPS LCD,6.5,102.0,81.5,720 x 1600,720.0,1600.0,270.0,20:9
11673,IPS,IPS LCD,6.1,91.3,81.5,720 x 1560,720.0,1560.0,282.0,5:9
11672,IPS,IPS LCD,6.5,102.0,80.3,720 x 1600,720.0,1600.0,270.0,20:9
11643,IPS,IPS LCD,6.5,102.0,81.1,720 x 1600,720.0,1600.0,270.0,20:9
11509,IPS,IPS LCD,6.5,102.0,90.1,720 x 1600,720.0,1600.0,270.0,20:9
11368,IPS,IPS LCD,8.0,185.6,70.5,800 x 1280,800.0,1280.0,189.0,16:10
11348,IPS,IPS LCD,6.4,100.5,79.9,720 x 1560,720.0,1560.0,268.0,5:9
11319,IPS,IPS LCD,5.7,83.8,68.8,720 x 1440,720.0,1440.0,282.0,18:9
11318,IPS,IPS LCD,5.0,68.9,64.2,480 x 854,480.0,854.0,196.0,16:9
11258,IPS,IPS LCD,6.0,92.9,75.6,720 x 1440,720.0,1440.0,268.0,18:9
11096,IPS,IPS LCD,8.0,185.6,72.1,800 x 1280,800.0,1280.0,189.0,16:10
11095,IPS,IPS LCD,8.0,185.6,71.4,800 x 1280,800.0,1280.0,189.0,16:10
11094,IPS,IPS LCD,5.0,68.9,65.9,480 x 854,480.0,854.0,196.0,16:9
11073,IPS,IPS LCD,6.7,108.4,85.3,1080 x 2400,1080.0,2400.0,393.0,20:9
10934,IPS,IPS LCD,6.5,102.0,80.8,720 x 1600,720.0,1600.0,270.0,20:9
10935,IPS,IPS LCD,6.5,102.0,80.8,720 x 1600,720.0,1600.0,270.0,20:9
10781,IPS,IPS LCD,6.5,102.0,82.3,720 x 1600,720.0,1600.0,270.0,20:9
10745,IPS,IPS LCD,6.5,102.0,80.7,720 x 1600,720.0,1600.0,270.0,20:9
10741,IPS,IPS LCD,6.0,92.9,74.9,480 x 960,480.0,960.0,179.0,18:9
10730,IPS,IPS LCD,6.5,102.0,81.8,720 x 1600,720.0,1600.0,270.0,20:9
10729,IPS,IPS LCD,5.5,78.1,74.0,480 x 960,480.0,960.0,195.0,18:9
10731,TFT,TFT LCD,4.0,45.5,56.7,480 x 800,480.0,800.0,233.0,5:3
10732,IPS,IPS LCD,7.0,123.9,58.4,600 x 1240,600.0,1240.0,197.0,5:9
10607,IPS,IPS LCD,6.5,102.0,90.1,720 x 1600,720.0,1600.0,270.0,20:9
10535,IPS,IPS LCD,5.7,83.8,72.4,720 x 1440,720.0,1440.0,282.0,18:9
10537,IPS,IPS LCD,6.0,92.9,73.7,720 x 1440,720.0,1440.0,268.0,18:9
10538,IPS,IPS LCD,5.7,83.8,72.4,720 x 1440,720.0,1440.0,282.0,18:9
10540,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
10539,IPS,IPS LCD,6.0,92.9,73.7,720 x 1440,720.0,1440.0,268.0,18:9
10470,IPS,IPS LCD,6.2,95.9,79.5,720 x 1520,720.0,1520.0,271.0,19:9
10453,IPS,IPS LCD,5.5,78.1,74.5,720 x 1440,720.0,1440.0,293.0,18:9
10403,IPS,IPS LCD,6.5,103.7,83.1,1080 x 2340,1080.0,2340.0,396.0,5:9
10359,IPS,IPS LCD,5.0,68.9,64.2,480 x 854,480.0,854.0,196.0,16:9
10313,IPS,IPS LCD,6.5,102.0,81.0,720 x 1600,720.0,1600.0,270.0,20:9
10312,IPS,IPS LCD,6.5,102.0,82.4,720 x 1600,720.0,1600.0,270.0,20:9
10160,IPS,IPS LCD,5.0,68.9,66.0,720 x 1280,720.0,1280.0,294.0,16:9
10107,IPS,IPS LCD,6.0,92.9,76.0,720 x 1440,720.0,1440.0,268.0,18:9
10106,IPS,IPS LCD,5.5,78.1,71.5,720 x 1440,720.0,1440.0,293.0,18:9
10105,IPS,IPS LCD,5.0,68.9,65.4,480 x 854,480.0,854.0,196.0,16:9
10047,IPS,IPS LCD,5.5,78.1,70.8,480 x 960,480.0,960.0,195.0,18:9
10046,IPS,IPS LCD,6.4,100.5,85.5,720 x 1560,720.0,1560.0,268.0,5:9
10045,IPS,IPS LCD,6.1,92.9,80.6,720 x 1520,720.0,1520.0,276.0,19:9
9967,IPS,IPS LCD,5.0,68.9,65.4,480 x 854,480.0,854.0,196.0,16:9
9930,IPS,IPS LCD,6.0,92.9,76.0,720 x 1440,720.0,1440.0,268.0,18:9
9929,IPS,IPS LCD,4.0,45.5,56.0,480 x 800,480.0,800.0,233.0,5:3
9855,AMOLED,AMOLED,6.4,100.5,85.5,1080 x 2340,1080.0,2340.0,403.0,5:9
9877,IPS,IPS LCD,5.5,78.1,72.5,720 x 1440,720.0,1440.0,293.0,18:9
9876,IPS,IPS LCD,6.0,92.9,73.8,720 x 1440,720.0,1440.0,268.0,18:9
9718,IPS,IPS LCD,6.3,99.1,88.8,720 x 1520,720.0,1520.0,267.0,19:9
9597,IPS,IPS LCD,5.0,68.9,65.9,480 x 854,480.0,854.0,196.0,16:9
9542,IPS,IPS LCD,5.5,83.4,68.7,720 x 1280,720.0,1280.0,267.0,16:9
9482,IPS,IPS LCD,6.0,92.9,78.8,720 x 1440,720.0,1440.0,268.0,18:9
9470,IPS,IPS LCD,6.2,95.9,80.1,720 x 1520,720.0,1520.0,271.0,19:9
9360,IPS,IPS LCD,6.0,92.9,78.8,720 x 1440,720.0,1440.0,268.0,18:9
9325,IPS,IPS LCD,4.0,45.5,56.2,480 x 800,480.0,800.0,233.0,5:3
9314,IPS,IPS LCD,5.9,86.9,80.0,720 x 1520,720.0,1520.0,285.0,19:9
9307,IPS,IPS LCD,6.2,96.9,82.8,1080 x 2246,1080.0,2246.0,402.0,7:9
9302,IPS,IPS LCD,5.0,68.9,65.9,480 x 854,480.0,854.0,196.0,16:9
9301,IPS,IPS LCD,4.0,45.5,57.1,480 x 800,480.0,800.0,233.0,5:3
9277,IPS,IPS LCD,5.2,74.5,71.7,720 x 1280,720.0,1280.0,282.0,16:9
9254,IPS,IPS LCD,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
9253,IPS,IPS LCD,5.34,73.6,70.0,480 x 960,480.0,960.0,201.0,18:9
9223,IPS,IPS LCD,5.7,83.8,76.7,720 x 1440,720.0,1440.0,282.0,18:9
9184,IPS,IPS LCD,5.5,78.1,72.8,640 x 1280,640.0,1280.0,260.0,18:9
9165,IPS,IPS LCD,5.5,78.1,74.8,720 x 1440,720.0,1440.0,293.0,18:9
9154,IPS,IPS LCD,6.0,92.9,73.5,720 x 1440,720.0,1440.0,268.0,18:9
9146,IPS,IPS LCD,4.0,45.5,56.0,480 x 800,480.0,800.0,233.0,5:3
9131,IPS,IPS LCD,6.0,92.9,76.8,720 x 1440,720.0,1440.0,268.0,18:9
9072,IPS,IPS LCD,6.0,92.9,75.6,720 x 1440,720.0,1440.0,268.0,18:9
9064,IPS,IPS LCD,5.0,68.9,66.0,720 x 1280,720.0,1280.0,294.0,16:9
9063,IPS,IPS LCD,5.5,78.1,75.0,720 x 1440,720.0,1440.0,293.0,18:9
9007,IPS,IPS LCD,5.7,83.8,70.5,720 x 1440,720.0,1440.0,282.0,18:9
8835,IPS,IPS LCD,5.5,83.4,70.6,1080 x 1920,1080.0,1920.0,401.0,16:9
8621,IPS,IPS LCD,5.0,68.9,69.7,1080 x 1920,1080.0,1920.0,441.0,16:9
7892,IPS,IPS LCD,5.0,68.9,66.8,720 x 1280,720.0,1280.0,294.0,16:9
7558,AMOLED,AMOLED,6.0,99.2,73.6,1440 x 2560,1440.0,2560.0,490.0,16:9
7523,IPS,IPS LCD,6.0,99.2,70.3,540 x 960,540.0,960.0,184.0,16:9
6928,IPS,IPS LCD,5.0,68.9,66.7,720 x 1280,720.0,1280.0,294.0,16:9
6927,IPS,IPS LCD,5.0,68.9,65.8,480 x 854,480.0,854.0,196.0,16:9
6925,IPS,IPS LCD,5.0,68.9,66.5,720 x 1280,720.0,1280.0,294.0,16:9
6924,AMOLED,AMOLED,4.8,63.5,67.4,720 x 1280,720.0,1280.0,306.0,16:9
6900,IPS,IPS LCD,6.0,99.2,74.6,1080 x 1920,1080.0,1920.0,367.0,16:9
6899,IPS,IPS LCD,5.0,68.9,65.7,720 x 1280,720.0,1280.0,294.0,16:9
6838,TFT,TFT,7.0,137.9,71.4,600 x 1024,600.0,1024.0,170.0,16:9
6835,IPS,IPS LCD,4.0,45.5,55.7,480 x 800,480.0,800.0,233.0,5:3
6669,IPS,IPS LCD,5.0,68.9,68.1,720 x 1280,720.0,1280.0,294.0,16:9
6565,IPS,IPS LCD,5.0,68.9,63.8,720 x 1280,720.0,1280.0,294.0,16:9
6567,TFT,TFT,5.0,68.9,65.1,480 x 854,480.0,854.0,196.0,16:9
6406,AMOLED,Super AMOLED,5.0,68.9,67.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6405,IPS,IPS LCD,5.0,68.9,68.1,720 x 1280,720.0,1280.0,294.0,16:9
6346,IPS,IPS LCD,5.5,83.4,73.8,1080 x 1920,1080.0,1920.0,401.0,16:9
6330,IPS,IPS LCD,6.0,99.2,71.2,720 x 1280,720.0,1280.0,245.0,16:9
6277,IPS,IPS LCD,4.5,55.8,65.1,480 x 854,480.0,854.0,218.0,16:9
6276,TFT,TFT,3.5,36.5,50.3,320 x 480,320.0,480.0,165.0,3:2
6244,IPS,IPS LCD,5.0,68.9,67.0,540 x 960,540.0,960.0,220.0,16:9
6243,TFT,TFT,5.0,68.9,63.8,480 x 854,480.0,854.0,196.0,16:9
6242,IPS,IPS LCD,5.5,83.4,68.9,540 x 960,540.0,960.0,200.0,16:9
6041,IPS,LED-backlit IPS LCD,4.5,55.8,66.7,720 x 1280,720.0,1280.0,326.0,16:9
5986,AMOLED,Super AMOLED,4.8,63.5,66.2,720 x 1280,720.0,1280.0,306.0,16:9
5957,IPS,IPS LCD,8.0,198.2,70.0,768 x 1024,768.0,1024.0,160.0,4:3
5956,IPS,IPS LCD,4.7,60.9,65.6,720 x 1280,720.0,1280.0,312.0,16:9
5955,IPS,IPS LCD,5.0,68.9,67.1,1080 x 1920,1080.0,1920.0,441.0,16:9
5954,IPS,IPS LCD,5.0,68.9,64.7,720 x 1280,720.0,1280.0,294.0,16:9
5935,IPS,LED-backlit IPS LCD,4.7,60.9,65.0,720 x 1280,720.0,1280.0,312.0,16:9
5920,IPS,IPS LCD,5.0,68.9,69.9,1080 x 1920,1080.0,1920.0,441.0,16:9
5909,IPS,IPS LCD,5.0,68.9,64.6,480 x 854,480.0,854.0,196.0,16:9
5908,TFT,TFT,4.0,45.5,56.1,480 x 800,480.0,800.0,233.0,5:3
5873,IPS,IPS LCD,5.0,68.9,65.0,720 x 1280,720.0,1280.0,294.0,16:9
5761,TFT,TFT,5.5,83.4,66.8,480 x 854,480.0,854.0,178.0,16:9
5661,TFT,TFT,5.0,68.9,66.8,480 x 854,480.0,854.0,196.0,16:9
5660,TFT,TFT,4.0,45.5,57.4,480 x 800,480.0,800.0,233.0,5:3
5662,TFT,TFT,3.5,36.5,50.5,320 x 480,320.0,480.0,165.0,3:2
5593,TFT,TFT,4.5,55.8,64.5,480 x 854,480.0,854.0,218.0,16:9
5489,TFT,TFT,4.0,45.5,54.3,480 x 800,480.0,800.0,233.0,5:3
5458,IPS,LED-backlit IPS LCD,5.3,77.4,64.9,540 x 960,540.0,960.0,208.0,16:9
5459,IPS,LED-backlit IPS LCD,5.0,68.9,66.9,540 x 960,540.0,960.0,220.0,16:9
5460,LCD,LCD,5.0,71.2,66.8,480 x 800,480.0,800.0,187.0,5:3
5411,TFT,TFT,3.5,36.5,46.7,320 x 480,320.0,480.0,165.0,3:2
5360,IPS,LED-backlit IPS LCD,5.7,89.6,67.4,720 x 1280,720.0,1280.0,258.0,16:9
5358,IPS,LED-backlit IPS LCD,5.0,68.9,65.6,720 x 1280,720.0,1280.0,294.0,16:9
5359,IPS,LED-backlit IPS LCD,4.7,60.9,65.0,720 x 1280,720.0,1280.0,312.0,16:9
5295,IPS,IPS LCD,5.3,77.4,67.0,540 x 960,540.0,960.0,208.0,16:9
5282,IPS,Super IPS LCD2,4.5,55.8,62.2,720 x 1280,720.0,1280.0,326.0,16:9
5281,IPS,IPS LCD,4.5,55.8,62.6,540 x 960,540.0,960.0,245.0,16:9
5209,TFT,TFT,4.0,45.5,58.3,480 x 800,480.0,800.0,233.0,5:3
5208,TFT,TFT,3.2,31.7,54.4,240 x 320,240.0,320.0,125.0,4:3
5206,AMOLED,Super AMOLED,4.65,59.6,63.1,720 x 1280,720.0,1280.0,316.0,16:9
5205,IPS,LED-backlit IPS LCD,9.7,291.4,66.2,1024 x 768,1024.0,768.0,132.0,4:3
5202,TFT,TFT,7.0,139.5,59.0,480 x 800,480.0,800.0,133.0,5:3
5201,TFT,TFT,7.0,139.5,59.9,480 x 800,480.0,800.0,133.0,5:3
5023,TFT,TFT,3.5,36.5,51.2,320 x 480,320.0,480.0,165.0,3:2
4947,IPS,IPS LCD,3.8,41.1,57.1,480 x 800,480.0,800.0,246.0,5:3
4946,TFT,TFT,2.8,24.3,42.1,240 x 320,240.0,320.0,143.0,4:3
4901,AMOLED,Super AMOLED,4.3,52.6,62.3,480 x 800,480.0,800.0,217.0,5:3
4370,TFT,TFT,5.3,80.0,65.8,480 x 800,480.0,800.0,176.0,5:3
4224,TFT,TFT,7.0,139.5,59.0,480 x 800,480.0,800.0,133.0,5:3
3548,TFT,TFT,2.8,24.3,44.7,240 x 320,240.0,320.0,143.0,4:3
12454,IPS,IPS LCD,6.52,102.6,81.4,720 x 1600,720.0,1600.0,269.0,20:9
12269,OLED,OLED,6.7,108.4,84.4,1080 x 2400,1080.0,2400.0,393.0,20:9
12522,IPS,IPS LCD,10.1,295.8,78.3,1200 x 1920,1200.0,1920.0,224.0,16:10
12523,IPS,IPS LCD,10.1,295.8,74.6,800 x 1280,800.0,1280.0,149.0,16:10
11948,IPS,IPS LCD,6.52,102.6,82.4,720 x 1600,720.0,1600.0,269.0,20:9
11642,IPS,IPS LCD,6.6,104.8,82.0,1080 x 2412,1080.0,2412.0,400.0,20:9
10790,IPS,IPS LCD,6.52,104.4,82.2,720 x 1560,720.0,1560.0,264.0,5:9
10681,IPS,IPS LCD,6.7,108.4,83.0,1080 x 2400,1080.0,2400.0,393.0,20:9
10529,IPS,IPS LCD,6.5,102.0,81.7,720 x 1600,720.0,1600.0,270.0,20:9
10594,TFT,TFT LCD,5.45,76.7,72.6,720 x 1440,720.0,1440.0,295.0,18:9
10357,IPS,IPS LCD,6.22,95.0,79.0,720 x 1560,720.0,1560.0,276.0,5:9
10593,IPS,IPS LCD,6.09,91.0,77.1,720 x 1560,720.0,1560.0,282.0,5:9
10592,IPS,IPS LCD,6.09,91.0,77.1,720 x 1560,720.0,1560.0,282.0,5:9
10595,TFT,TFT LCD,5.45,76.7,72.6,720 x 1440,720.0,1440.0,295.0,18:9
10297,IPS,IPS LCD,6.5,103.7,83.1,1080 x 2340,1080.0,2340.0,396.0,5:9
9965,IPS,IPS LCD,6.2,95.9,82.1,720 x 1520,720.0,1520.0,271.0,19:9
9924,IPS,IPS LCD,5.7,83.8,74.8,720 x 1440,720.0,1440.0,282.0,18:9
9797,IPS,IPS LCD,6.2,95.9,81.7,720 x 1520,720.0,1520.0,271.0,19:9
9735,OLED,OLED,6.0,92.9,78.2,1080 x 2160,1080.0,2160.0,402.0,18:9
9734,IPS,IPS LCD,6.2,95.9,82.1,720 x 1520,720.0,1520.0,271.0,19:9
9487,IPS,IPS LCD,5.7,83.8,74.8,720 x 1440,720.0,1440.0,282.0,18:9
9179,IPS,IPS LCD,6.0,92.9,77.7,1080 x 2160,1080.0,2160.0,402.0,18:9
9119,LCD,Super LCD6,6.0,92.9,80.3,1440 x 2880,1440.0,2880.0,537.0,18:9
9102,IPS,IPS LCD,6.0,92.9,76.7,720 x 1440,720.0,1440.0,268.0,18:9
9071,IPS,IPS LCD,5.5,78.1,74.2,720 x 1440,720.0,1440.0,293.0,18:9
8990,LCD,Super LCD3,6.0,92.9,78.4,1080 x 2160,1080.0,2160.0,402.0,18:9
8908,LCD,Super LCD6,6.0,92.9,78.3,1440 x 2880,1440.0,2880.0,537.0,18:9
8885,LCD,Super LCD,5.2,74.5,68.6,1080 x 1920,1080.0,1920.0,424.0,16:9
8630,LCD,Super LCD5,5.5,83.4,71.4,1440 x 2560,1440.0,2560.0,534.0,16:9
8519,LCD,Super LCD5,5.7,90.3,69.7,1440 x 2560,1440.0,2560.0,513.0,16:9
8518,LCD,Super LCD,5.2,73.2,68.7,1080 x 1920,1080.0,1920.0,428.0,16:9
8404,LCD,Super LCD3,5.5,83.4,70.2,1440 x 2560,1440.0,2560.0,534.0,16:9
8444,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
8277,IPS,IPS LCD,5.5,83.8,70.5,1080 x 1920,1080.0,1920.0,400.0,16:9
8884,IPS,IPS LCD,5.0,68.9,64.4,720 x 1280,720.0,1280.0,294.0,16:9
8297,LCD,Super LCD,5.0,68.9,65.8,720 x 1280,720.0,1280.0,294.0,16:9
8276,IPS,IPS LCD,5.5,83.4,69.1,720 x 1280,720.0,1280.0,267.0,16:9
8633,LCD,Super LCD2,5.5,83.4,67.9,720 x 1280,720.0,1280.0,267.0,16:9
8128,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
8086,LCD,Super LCD3,5.0,68.9,68.4,1080 x 1920,1080.0,1920.0,441.0,16:9
8066,LCD,Super LCD,5.5,83.4,67.1,1080 x 1920,1080.0,1920.0,401.0,16:9
8072,LCD,Super LCD,5.0,68.9,68.4,1080 x 1920,1080.0,1920.0,441.0,16:9
8031,LCD,Super LCD5,5.2,74.5,71.1,1440 x 2560,1440.0,2560.0,565.0,16:9
7884,LCD,Super LCD5,5.2,74.5,71.1,1440 x 2560,1440.0,2560.0,565.0,16:9
7942,LCD,Super LCD,5.5,83.4,69.1,720 x 1280,720.0,1280.0,267.0,16:9
7941,LCD,Super LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
7940,LCD,Super LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
8348,IPS,IPS LCD,5.0,68.9,65.8,720 x 1280,720.0,1280.0,294.0,16:9
7836,LCD,Super LCD,5.5,83.4,71.4,1080 x 1920,1080.0,1920.0,401.0,16:9
7758,LCD,Super LCD3,5.0,68.9,68.4,1080 x 1920,1080.0,1920.0,441.0,16:9
7731,IPS,IPS LCD,5.5,83.4,67.0,1080 x 1920,1080.0,1920.0,401.0,16:9
7753,LCD,Super LCD2,5.5,83.4,67.9,720 x 1280,720.0,1280.0,267.0,16:9
7627,IPS,IPS LCD,5.5,83.4,66.3,720 x 1280,720.0,1280.0,267.0,16:9
7592,IPS,IPS LCD,5.2,74.5,67.6,1440 x 2560,1440.0,2560.0,565.0,16:9
7591,LCD,Super LCD3,5.2,74.5,68.6,1440 x 2560,1440.0,2560.0,565.0,16:9
7576,AMOLED,AMOLED,5.0,68.9,66.8,1080 x 1920,1080.0,1920.0,441.0,16:9
7418,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
7419,IPS,IPS LCD,4.7,60.9,62.1,540 x 960,540.0,960.0,234.0,16:9
7275,IPS,IPS LCD,5.2,74.5,68.6,1440 x 2560,1440.0,2560.0,565.0,16:9
7267,IPS,IPS LCD,5.5,83.4,67.2,720 x 1280,720.0,1280.0,267.0,16:9
7194,TFT,TFT,4.5,55.8,57.4,480 x 854,480.0,854.0,218.0,16:9
6977,LCD,Super LCD3,5.2,74.5,68.6,1440 x 2560,1440.0,2560.0,565.0,16:9
7165,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
7111,IPS,IPS LCD,5.5,83.4,69.7,1440 x 2560,1440.0,2560.0,534.0,16:9
7310,IPS,IPS LCD,5.5,83.4,69.7,1080 x 1920,1080.0,1920.0,401.0,16:9
6891,LCD,Super LCD3,5.0,68.9,68.4,1080 x 1920,1080.0,1920.0,441.0,16:9
7115,IPS,IPS LCD,5.5,83.4,67.2,720 x 1280,720.0,1280.0,267.0,16:9
7183,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
6968,IPS,IPS LCD,5.0,68.9,66.2,720 x 1280,720.0,1280.0,294.0,16:9
6947,IPS,IPS LCD,4.7,60.9,62.4,540 x 960,540.0,960.0,234.0,16:9
6921,LCD,Super LCD3,5.5,83.4,68.1,1080 x 1920,1080.0,1920.0,401.0,16:9
6913,TFT,TFT,4.5,55.8,62.4,480 x 854,480.0,854.0,218.0,16:9
6841,LCD,Super LCD,5.0,68.9,63.2,720 x 1280,720.0,1280.0,294.0,16:9
6830,LCD,Super LCD,5.0,68.9,63.2,720 x 1280,720.0,1280.0,294.0,16:9
6736,LCD,Super LCD2,5.5,83.4,67.7,720 x 1280,720.0,1280.0,267.0,16:9
6713,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6715,IPS,IPS LCD,5.2,74.5,66.6,1080 x 1920,1080.0,1920.0,424.0,16:9
6719,LCD,Super LCD2,4.7,60.9,60.2,540 x 960,540.0,960.0,234.0,16:9
6854,TFT,TFT,5.5,83.4,67.2,720 x 1280,720.0,1280.0,267.0,16:9
6637,LCD,LCD,5.5,83.4,67.2,720 x 1280,720.0,1280.0,267.0,16:9
6636,LCD,LCD,5.5,83.4,67.2,720 x 1280,720.0,1280.0,267.0,16:9
6621,LCD,Super LCD3,5.0,68.9,66.6,1080 x 1920,1080.0,1920.0,441.0,16:9
6608,IPS,IPS LCD,4.7,60.9,62.3,480 x 854,480.0,854.0,208.0,16:9
6589,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6588,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6581,IPS,IPS LCD,5.0,68.9,67.5,1080 x 1920,1080.0,1920.0,441.0,16:9
6528,LCD,Super LCD2,4.5,55.8,62.5,720 x 1280,720.0,1280.0,326.0,16:9
6483,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6463,IPS,IPS LCD,5.0,68.9,68.4,540 x 960,540.0,960.0,220.0,16:9
6397,LCD,Super LCD3,5.0,68.9,66.6,1080 x 1920,1080.0,1920.0,441.0,16:9
6345,LCD,Super LCD2,4.5,55.8,62.5,720 x 1280,720.0,1280.0,326.0,16:9
6234,IPS,IPS LCD,5.0,68.9,67.5,720 x 1280,720.0,1280.0,294.0,16:9
6316,TFT,TFT,4.0,45.5,55.7,480 x 800,480.0,800.0,233.0,5:3
6233,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6074,LCD,Super LCD3,5.0,68.9,66.7,1080 x 1920,1080.0,1920.0,441.0,16:9
6009,TFT,TFT,4.5,55.8,62.0,480 x 854,480.0,854.0,218.0,16:9
6487,LCD,Super LCD2,5.5,83.4,67.7,720 x 1280,720.0,1280.0,267.0,16:9
6073,LCD,Super LCD2,5.5,83.4,67.7,720 x 1280,720.0,1280.0,267.0,16:9
6160,IPS,IPS LCD,4.7,60.9,60.4,540 x 960,540.0,960.0,234.0,16:9
5907,LCD,Super LCD2,4.3,52.6,61.4,480 x 800,480.0,800.0,217.0,5:3
6552,IPS,IPS LCD,5.0,68.9,65.8,540 x 960,540.0,960.0,220.0,16:9
5870,IPS,IPS LCD,5.0,68.9,65.8,540 x 960,540.0,960.0,220.0,16:9
5871,TFT,TFT,4.5,55.8,62.2,540 x 960,540.0,960.0,245.0,16:9
5704,LCD,Super LCD3,5.9,96.0,70.7,1080 x 1920,1080.0,1920.0,373.0,16:9
5666,TFT,TFT,4.3,52.6,60.3,480 x 800,480.0,800.0,217.0,5:3
5667,TFT,TFT,4.5,55.8,62.2,540 x 960,540.0,960.0,245.0,16:9
5623,TFT,TFT,4.3,52.6,59.7,480 x 800,480.0,800.0,217.0,5:3
5505,LCD,Super LCD2,4.3,51.0,61.1,720 x 1280,720.0,1280.0,342.0,16:9
5547,IPS,IPS LCD,4.3,52.6,60.4,480 x 800,480.0,800.0,217.0,5:3
5537,LCD,Super LCD3,5.0,68.9,67.7,1080 x 1920,1080.0,1920.0,441.0,16:9
5536,TFT,TFT,3.5,36.5,55.7,320 x 480,320.0,480.0,165.0,3:2
5465,LCD,Super LCD2,4.5,55.8,61.8,540 x 960,540.0,960.0,245.0,16:9
5395,LCD,Super LCD,4.3,51.0,62.2,720 x 1280,720.0,1280.0,342.0,16:9
5498,LCD,Super LCD3,4.68,60.4,63.2,1080 x 1920,1080.0,1920.0,471.0,16:9
5313,LCD,Super LCD3,4.7,60.9,65.0,1080 x 1920,1080.0,1920.0,469.0,16:9
5261,LCD,Super LCD,4.0,45.5,61.7,480 x 800,480.0,800.0,233.0,5:3
5118,LCD,Super LCD3,5.0,68.9,68.4,1080 x 1920,1080.0,1920.0,441.0,16:9
5113,LCD,Super LCD3,5.0,68.9,69.3,1080 x 1920,1080.0,1920.0,441.0,16:9
5106,LCD,Super LCD2,4.3,52.6,61.5,480 x 800,480.0,800.0,217.0,5:3
5105,LCD,Super LCD2,4.3,52.6,61.5,480 x 800,480.0,800.0,217.0,5:3
5100,LCD,Super LCD2,4.3,52.6,59.8,480 x 800,480.0,800.0,217.0,5:3
5016,LCD,Super LCD2,4.5,55.8,61.9,540 x 960,540.0,960.0,245.0,16:9
4976,LCD,Super LCD2,4.7,60.9,64.8,720 x 1280,720.0,1280.0,312.0,16:9
5104,LCD,Super LCD2,4.3,51.0,58.2,720 x 1280,720.0,1280.0,342.0,16:9
4975,LCD,Super LCD2,4.3,51.0,58.2,720 x 1280,720.0,1280.0,342.0,16:9
5000,LCD,Super LCD,4.0,45.5,60.0,480 x 800,480.0,800.0,233.0,5:3
4980,LCD,Super LCD2,4.3,52.6,61.5,480 x 800,480.0,800.0,217.0,5:3
4979,LCD,Super LCD2,4.3,52.6,61.5,480 x 800,480.0,800.0,217.0,5:3
4951,LCD,Super LCD,4.0,45.5,61.7,480 x 800,480.0,800.0,233.0,5:3
4830,IPS,IPS LCD,4.0,45.5,61.3,480 x 800,480.0,800.0,233.0,5:3
5861,TFT,TFT,4.0,45.5,61.2,480 x 800,480.0,800.0,233.0,5:3
4829,IPS,IPS LCD,4.0,45.5,61.2,480 x 800,480.0,800.0,233.0,5:3
4805,TFT,TFT,4.0,45.5,61.7,480 x 800,480.0,800.0,233.0,5:3
4759,IPS,IPS LCD,3.5,36.5,56.1,320 x 480,320.0,480.0,165.0,3:2
4997,AMOLED,AMOLED,4.3,51.0,58.7,540 x 960,540.0,960.0,256.0,16:9
4744,LCD,Super LCD,4.0,44.1,59.3,540 x 960,540.0,960.0,275.0,16:9
4665,IPS,Super IPS LCD2,4.7,60.9,65.6,720 x 1280,720.0,1280.0,312.0,16:9
4977,IPS,IPS LCD,4.7,60.9,65.5,720 x 1280,720.0,1280.0,312.0,16:9
